order_id,order_date,customer_email,country,channel,product_sku,product_name,quantity,unit_price,order_total,weight,currency,status,,
ORD-101876,05-03-2026,customer0497@example.com,UK,direct,FR-3345,CafÃ© Latte Mug,1,95,95,0.34,EUR,refunded,,14-02-2026
ORD-101965,22-03-2026,customer1316@example.com,UK,email,FR-2210,Trail Softshell,1,40.5,40.5,520,GBP,refunded,,03-05-2026
ORD-102958,21-03-2026,customer0106@example.com,uk ,social,FR-7781,Storm Overtrousers,1,129,109.65,410,GBP,refunded,,22-03-2026
ORD-101926,17-01-2026,customer1297@example.com,France,paid_search,FR-8890,Summit Down Gilet,2,£12.50,25,380,GBP,completed,,21-03-2026
ORD-102570,26-03-2026,customer1058@example.com, UK,paid_search,FR-9902,Trekking Poles,1,95,95,520,GBP,completed,,17-01-2026
ORD-102171,23-05-2026,customer0805@example.com,gb,direct,FR-2210,Trail Softshell,2,85.5,171,0.52,GBP,completed,,26-03-2026
ORD-102659,06-01-2026,customer0015@example.com,uk ,email,FR-4471,Alpine Jacket,2,89,178,0.64,GBP,completed,,23-05-2026
ORD-101462,22-01-2026,customer1296@example.com,UK,social,FR-5567,Merino Base Layer,1,89,89,190,GBP,refunded,,01-06-2026
ORD-100350,17-04-2026,customer0568@example.com,France,social,FR-5567,Merino Base Layer,2,12.5,25,190,GBP,completed,,22-01-2026
ORD-101083,03-04-2026,customer0873@example.com,ireland,email,FR-7781,Storm Overtrousers,1,£129.00,116.1,410,GBP,completed,,17-04-2026
ORD-100145,15-03-2026,customer0370@example.com,Ireland,social,FR-8890,Summit Down Gilet,1,95,95,380,EUR,refunded,,04-03-2026
ORD-100929,04-07-2026,customer0414@example.com,Ireland,social,FR-5567,Merino Base Layer,3,12.5,37.5,190,GBP,completed,,03/15/2026
ORD-102288,19-06-2026,customer1117@example.com,United Kingdom,direct,FR-2210,Trail Softshell,1,129,116.1,0.52,EUR,completed,,07-04-2026
ORD-102229,16-06-2026,customer0081@example.com,GB,email,FR-5567,Merino Base Layer,2,24,48,0.19,GBP,refunded,,19-06-2026
ORD-102320,03-03-2026,customer0848@example.com,United Kingdom,email,FR-2210,Trail Softshell,1,85.5,72.67,520,GBP,completed,,16-06-2026
ORD-102175,15-05-2026,customer1219@example.com,Germany,organic,FR-3345,CafÃ© Latte Mug,1,24,24,0.34,EUR,completed,,03-03-2026
ORD-100801,06-06-2026,customer1170@example.com,UK,email,FR-8890,Summit Down Gilet,1,89,89,0.38,GBP,completed,,15-05-2026
ORD-101364,22-05-2026,customer1389@example.com,Germany,paid_search,FR-8890,Summit Down Gilet,-3,95,-285,0.38,GBP,completed,,06-06-2026
ORD-102496,26-04-2026,customer1290@example.com,gb,direct,FR-8890,Summit Down Gilet,3,89,267,0.38,GBP,completed,,22-05-2026
ORD-100001,02-02-2026,customer0634@example.com,ireland,email,FR-7781,Storm Overtrousers,1,12.5,12.5,410,GBP,completed,,26-04-2026
ORD-100643,06-12-2026,customer1349@example.com,uk ,social,FR-7781,Storm Overtrousers,1,79,79,0.41,GBP,completed,,02-02-2026
ORD-101800,20-04-2026,customer0097@example.com,gb,email,FR-4471,Alpine Jacket,3,89,267,0.64,EUR,refunded,,12-06-2026
ORD-102544,24-03-2026,customer0401@example.com,United Kingdom,email,FR-9902,Trekking Poles,2,149,298,520,GBP,completed,,20-04-2026
ORD-102850,06-10-2026,customer1147@example.com,UK,paid_search,FR-1120,Fell Runner Cap,2,89,178,0.085,GBP,completed,,24-03-2026
ORD-102040,02-06-2026,customer1001@example.com,uk ,email,FR-1120,Fell Runner Cap,1,95,95,0.085,GBP,refunded,,10-06-2026
ORD-102846,14-05-2026,customer1165@example.com,United Kingdom,organic,FR-5567,Merino Base Layer,1,129,129,0.19,EUR,completed,,06-02-2026
ORD-102960,22-05-2026,customer1001@example.com,France,email,FR-8890,Summit Down Gilet,2,£149.00,298,0.38,EUR,completed,,14-05-2026
ORD-100597,13-01-2026,customer0908@example.com,France,paid_search,FR-7781,Storm Overtrousers,1,£89.00,89,410,GBP,completed,,22-05-2026
ORD-101871,29-06-2026,customer0579@example.com, UK,direct,FR-9902,Trekking Poles,2,129,258,0.52,GBP,refunded,,13-01-2026
ORD-102782,30-06-2026,customer0842@example.com,UK,email,FR-4471,Alpine Jacket,3,134.1,321.84,0.64,GBP,completed,,29-06-2026
ORD-102246,20-02-2026,customer1341@example.com,Ireland,organic,FR-4471,Alpine Jacket,3,85.5,256.5,640,GBP,refunded,,30-06-2026
ORD-100697,03-05-2026,customer0852@example.com, UK,email,FR-4471,Alpine Jacket,-1,12.5,-12.5,640,GBP,completed,,20-02-2026
ORD-102044,05-03-2026,customer0995@example.com,United Kingdom,email,FR-2210,Trail Softshell,2,24,48,520,GBP,completed,,05-03-2026
ORD-101162,22-03-2026,customer1390@example.com, UK,email,FR-4471,Alpine Jacket,2,149,298,640,EUR,completed,,03-05-2026
ORD-100000,22-02-2026,customer1295@example.com,GB,organic,FR-9902,Trekking Poles,1,80.1,80.1,520,EUR,completed,,22-03-2026
ORD-100686,04-07-2026,customer0782@example.com,GB,paid_search,FR-8890,Summit Down Gilet,1,12.5,12.5,380,GBP,refunded,,22-02-2026
ORD-100506,13-01-2026,customer0069@example.com,GB,email,FR-8890,Summit Down Gilet,1,80.1,80.1,380,GBP,completed,,07-04-2026
ORD-102051,13-05-2026,customer1399@example.com,Ireland,email,FR-8890,Summit Down Gilet,1,GBP12.50,12.5,0.38,EUR,completed,,13-01-2026
ORD-101142,01-09-2026,customer0415@example.com,gb,social,FR-4471,Alpine Jacket,1,12.5,12.5,640,EUR,completed,,13-05-2026
ORD-102097,03-08-2026,customer0405@example.com,uk ,organic,FR-1120,Fell Runner Cap,1,11.25,11.25,85,EUR,refunded,,09-01-2026
ORD-102779,02-02-2026,customer0728@example.com,Germany,organic,FR-7781,Storm Overtrousers,1,129,129,410,GBP,refunded,,08-03-2026
ORD-102643,24-05-2026,customer0524@example.com,ireland,direct,FR-7781,Storm Overtrousers,1,45,45,0.41,GBP,completed,,02-02-2026
ORD-102132,03-02-2026,customer0941@example.com,France,paid_search,FR-2210,Trail Softshell,2,79,142.2,520,GBP,refunded,,24-05-2026
ORD-100569,03-12-2026,customer1359@example.com,uk ,paid_search,FR-2210,Trail Softshell,2,116.1,232.2,520,GBP,completed,,02-03-2026
ORD-101211,27-05-2026,customer0876@example.com,France,organic,FR-1120,Fell Runner Cap,2,89,178,0.085,GBP,completed,,12-03-2026
ORD-102346,16-02-2026,customer0270@example.com,uk ,paid_search,FR-8890,Summit Down Gilet,3,129,387,380,EUR,completed,,27-05-2026
ORD-102542,14-01-2026,customer0044@example.com,ireland,social,FR-8890,Summit Down Gilet,1,79,79,380,GBP,completed,,16-02-2026
ORD-102881,03-09-2026,customer1162@example.com, UK,paid_search,FR-9902,Trekking Poles,1,12.5,12.5,520,EUR,completed,,14-01-2026
ORD-102018,20-05-2026,customer0067@example.com,uk ,direct,FR-5567,Merino Base Layer,3,11.25,33.75,0.19,EUR,completed,,09-03-2026
ORD-102190,16-03-2026,customer0295@example.com, UK,direct,FR-9902,Trekking Poles,2,80.1,160.2,520,GBP,refunded,,20-05-2026
ORD-100900,21-04-2026,customer1128@example.com,Ireland,paid_search,FR-7781,Storm Overtrousers,1,129,129,0.41,GBP,completed,,03/16/2026
ORD-101308,22-06-2026,customer1010@example.com,gb,organic,FR-9902,Trekking Poles,2,45,90,0.52,GBP,refunded,,21-04-2026
ORD-100579,21-06-2026,customer1047@example.com,United Kingdom,organic,FR-5567,Merino Base Layer,1,129,129,0.19,EUR,completed,,22-06-2026
ORD-101389,06-03-2026,customer0409@example.com,uk ,social,FR-8890,Summit Down Gilet,3,45,135,0.38,GBP,completed,,21-06-2026
ORD-100556,20-05-2026,customer0453@example.com,United Kingdom,email,FR-9902,Trekking Poles,-1,71.1,-71.1,0.52,EUR,completed,,03-06-2026
ORD-101750,26-05-2026,customer0034@example.com,United Kingdom,email,FR-2210,Trail Softshell,1,11.25,11.25,0.52,EUR,refunded,,05/20/2026
ORD-102772,25-04-2026,customer0227@example.com,uk ,direct,FR-1120,Fell Runner Cap,2,89,178,0.085,GBP,completed,,26-05-2026
ORD-102028,05-05-2026,customer0478@example.com,ireland,organic,FR-9902,Trekking Poles,1,116.1,116.1,0.52,EUR,refunded,,25-04-2026
ORD-100689,20-01-2026,customer0949@example.com,France,email,FR-1120,Fell Runner Cap,3,45,135,85,EUR,completed,,05-05-2026
ORD-102060,31-03-2026,customer0839@example.com,gb,direct,FR-4471,Alpine Jacket,1,24,24,640,GBP,completed,,20-01-2026
ORD-101771,15-06-2026,customer0309@example.com,GB,social,FR-9902,Trekking Poles,3,89,267,0.52,EUR,completed,,31-03-2026
ORD-101648,05-08-2026,customer0461@example.com,ireland,direct,FR-2210,Trail Softshell,3,95,285,0.52,GBP,completed,,15-06-2026
ORD-100644,18-01-2026,customer1136@example.com,GB,paid_search,FR-2210,Trail Softshell,1,11.25,11.25,520,GBP,completed,,08-05-2026
ORD-102332,25-05-2026,customer0034@example.com,uk ,paid_search,FR-9902,Trekking Poles,3,149,447,0.52,GBP,completed,,18-01-2026
ORD-100585,02-11-2026,customer0225@example.com,gb,paid_search,FR-8890,Summit Down Gilet,3,149,447,380,GBP,refunded,,25-05-2026
ORD-102667,28-02-2026,customer0577@example.com, UK,email,FR-8890,Summit Down Gilet,2,134.1,268.2,380,EUR,completed,,11-02-2026
ORD-102303,02-09-2026,customer0834@example.com,gb,direct,FR-4471,Alpine Jacket,1,129,129,640,GBP,completed,,28-02-2026
ORD-101878,30-06-2026,customer0869@example.com,United Kingdom,paid_search,FR-2210,Trail Softshell,1,80.1,80.1,0.52,GBP,refunded,,09-02-2026
ORD-101584,22-06-2026,customer1013@example.com,France,direct,FR-1120,Fell Runner Cap,2,129,258,0.085,GBP,completed,,30-06-2026
ORD-102849,16-03-2026,customer0091@example.com,France,paid_search,FR-1120,Fell Runner Cap,2,134.1,268.2,85,GBP,completed,,22-06-2026
ORD-100783,29-04-2026,customer0701@example.com,France,email,FR-4471,Alpine Jacket,1,149,149,0.64,GBP,completed,,16-03-2026
ORD-100910,03-12-2026,customer0909@example.com,Ireland,social,FR-1120,Fell Runner Cap,2,21.6,43.2,85,EUR,completed,,29-04-2026
ORD-102984,26-03-2026,customer1103@example.com, UK,social,FR-3345,CafÃ© Latte Mug,1,12.5,12.5,340,GBP,completed,,12-03-2026
ORD-101164,24-06-2026,customer1281@example.com,uk ,paid_search,FR-7781,Storm Overtrousers,3,12.5,37.5,0.41,GBP,completed,,26-03-2026
ORD-102574,04-08-2026,customer1173@example.com,France,paid_search,FR-1120,Fell Runner Cap,2,40.5,81,85,GBP,completed,,24-06-2026
ORD-101104,07-03-2026,customer0652@example.com,Germany,direct,FR-1120,Fell Runner Cap,1,24,24,0.085,GBP,completed,,08-04-2026
ORD-101383,02-07-2026,customer1372@example.com,ireland,social,FR-5567,Merino Base Layer,2,149,298,190,EUR,refunded,,03-07-2026
ORD-102168,03-08-2026,customer0588@example.com,Germany,direct,FR-2210,Trail Softshell,2,149,298,520,GBP,refunded,,07-02-2026
ORD-100761,06-12-2026,customer0087@example.com,gb,paid_search,FR-5567,Merino Base Layer,3,79,237,0.19,GBP,completed,,08-03-2026
ORD-102244,04-01-2026,customer1303@example.com,France,organic,FR-3345,CafÃ© Latte Mug,2,89,178,340,GBP,completed,,12-06-2026
ORD-101586,29-05-2026,customer0978@example.com, UK,paid_search,FR-7781,Storm Overtrousers,1,95,95,0.41,GBP,completed,,01-04-2026
ORD-101952,01-06-2026,customer1211@example.com,United Kingdom,organic,FR-9902,Trekking Poles,2,24,48,520,GBP,completed,,29-05-2026
ORD-102686,02-10-2026,customer0932@example.com,France,direct,FR-3345,CafÃ© Latte Mug,3,24,72,340,GBP,completed,,06-01-2026
ORD-100049,19-01-2026,customer1143@example.com,Ireland,organic,FR-2210,Trail Softshell,1,45,45,520,GBP,completed,,10-02-2026
ORD-102339,01-10-2026,customer1275@example.com,ireland,paid_search,FR-2210,Trail Softshell,3,45,135,520,EUR,refunded,,19-01-2026
ORD-100104,05-01-2026,customer1378@example.com,uk ,organic,FR-3345,CafÃ© Latte Mug,-2,45,-90,0.34,EUR,refunded,,10-01-2026
ORD-102296,30-01-2026,customer0040@example.com, UK,email,FR-3345,CafÃ© Latte Mug,1,24,24,340,EUR,completed,,01-05-2026
ORD-101106,29-01-2026,customer1367@example.com,France,organic,FR-1120,Fell Runner Cap,3,24,72,85,EUR,completed,,30-01-2026
ORD-102287,02-10-2026,customer1143@example.com,France,paid_search,FR-1120,Fell Runner Cap,2,89,178,85,GBP,completed,,29-01-2026
ORD-101607,03-07-2026,customer0814@example.com,Ireland,paid_search,FR-9902,Trekking Poles,2,89,178,0.52,EUR,completed,,10-02-2026
ORD-100148,06-02-2026,customer0034@example.com,uk ,email,FR-2210,Trail Softshell,2,45,90,0.52,GBP,refunded,,07-03-2026
ORD-100353,02-07-2026,customer1167@example.com,Ireland,email,FR-2210,Trail Softshell,3,45,135,520,GBP,refunded,,02-06-2026
ORD-102033,01-10-2026,customer0734@example.com,United Kingdom,social,FR-2210,Trail Softshell,3,85.5,256.5,520,EUR,refunded,,07-02-2026
ORD-102677,05-07-2026,customer0809@example.com,gb,direct,FR-4471,Alpine Jacket,1,12.5,12.5,0.64,EUR,completed,,10-01-2026
ORD-101124,06-02-2026,customer0755@example.com,ireland,social,FR-8890,Summit Down Gilet,1,40.5,40.5,380,GBP,refunded,,07-05-2026
ORD-100399,06-01-2026,customer0923@example.com,Ireland,paid_search,FR-1120,Fell Runner Cap,3,12.5,37.5,0.085,GBP,completed,,02-06-2026
ORD-100028,21-05-2026,customer0330@example.com,GB,social,FR-8890,Summit Down Gilet,1,24,24,0.38,GBP,completed,,01-06-2026
ORD-101844,18-05-2026,customer0754@example.com,Germany,email,FR-2210,Trail Softshell,3,GBP89.00,267,0.52,GBP,completed,,05/21/2026
ORD-100146,04-02-2026,customer0856@example.com,France,paid_search,FR-4471,Alpine Jacket,1,79,79,640,GBP,refunded,,18-05-2026
ORD-100925,20-06-2026,customer0167@example.com,France,organic,FR-1120,Fell Runner Cap,2,116.1,185.76,0.085,GBP,completed,,02-04-2026
ORD-100568,04-08-2026,customer0264@example.com,Ireland,email,FR-8890,Summit Down Gilet,1,45,45,380,GBP,completed,,20-06-2026
ORD-101485,04-10-2026,customer0701@example.com,GB,paid_search,FR-4471,Alpine Jacket,1,149,149,640,GBP,completed,,08-04-2026
ORD-100448,18-01-2026,customer0468@example.com,GB,social,FR-3345,CafÃ© Latte Mug,3,12.5,37.5,340,GBP,completed,,10-04-2026
ORD-101808,23-04-2026,customer0265@example.com,France,organic,FR-9902,Trekking Poles,2,GBP79.00,158,0.52,GBP,completed,,18-01-2026
ORD-101660,20-01-2026,customer0126@example.com,Ireland,email,FR-4471,Alpine Jacket,1,24,24,640,GBP,completed,,23-04-2026
ORD-100308,16-06-2026,customer0783@example.com,UK,paid_search,FR-5567,Merino Base Layer,1,GBP40.50,40.5,0.19,GBP,refunded,,20-01-2026
ORD-100031,24-03-2026,customer0342@example.com,ireland,direct,FR-3345,CafÃ© Latte Mug,1,79,79,340,GBP,completed,,06/16/2026
ORD-100169,21-05-2026,customer0660@example.com,Germany,organic,FR-9902,Trekking Poles,1,79,79,0.52,EUR,completed,,24-03-2026
ORD-100691,04-03-2026,customer0768@example.com,France,email,FR-9902,Trekking Poles,3,GBP129.00,387,520,EUR,completed,,21-05-2026
ORD-100451,04-01-2026,customer0541@example.com,France,email,FR-7781,Storm Overtrousers,1,40.5,32.4,410,GBP,completed,,03-04-2026
ORD-100156,17-05-2026,customer0186@example.com,gb,organic,FR-9902,Trekking Poles,2,24,48,0.52,GBP,completed,,01-04-2026
ORD-102397,23-02-2026,customer1297@example.com,GB,organic,FR-7781,Storm Overtrousers,1,129,129,410,GBP,completed,,17-05-2026
ORD-101533,17-04-2026,customer1345@example.com,ireland,email,FR-5567,Merino Base Layer,1,45,45,190,GBP,completed,,23-02-2026
ORD-101935,29-05-2026,customer1376@example.com,Germany,direct,FR-4471,Alpine Jacket,2,£116.10,232.2,0.64,GBP,completed,,17-04-2026
ORD-100063,13-02-2026,customer0691@example.com,gb,email,FR-4471,Alpine Jacket,1,24,21.6,640,GBP,refunded,,29-05-2026
ORD-101964,06-05-2026,customer1386@example.com,GB,social,FR-1120,Fell Runner Cap,1,129,109.65,0.085,GBP,completed,,13-02-2026
ORD-101255,08-03-2026,customer0184@example.com,ireland,paid_search,FR-1120,Fell Runner Cap,3,71.1,191.97,85,GBP,refunded,,05-06-2026
ORD-100810,14-01-2026,customer1075@example.com,France,email,FR-5567,Merino Base Layer,2,79,158,190,GBP,completed,,03-08-2026
ORD-102393,04-06-2026,customer0382@example.com,ireland,social,FR-2210,Trail Softshell,1,45,45,520,EUR,completed,,14-01-2026
ORD-102193,03-02-2026,customer0482@example.com,Ireland,social,FR-4471,Alpine Jacket,1,89,89,640,GBP,completed,,06-04-2026
ORD-100622,05-09-2026,customer0333@example.com,France,direct,FR-8890,Summit Down Gilet,1,45,45,0.38,GBP,completed,,02-03-2026
ORD-101322,06-08-2026,customer0507@example.com,Germany,email,FR-4471,Alpine Jacket,2,95,190,0.64,GBP,completed,,09-05-2026
ORD-101915,25-04-2026,customer0110@example.com,uk ,social,FR-3345,CafÃ© Latte Mug,-3,89,-267,0.34,EUR,completed,,08-06-2026
ORD-102935,13-06-2026,customer0626@example.com, UK,direct,FR-2210,Trail Softshell,1,45,45,0.52,GBP,completed,,25-04-2026
ORD-102014,27-05-2026,customer0849@example.com,GB,paid_search,FR-9902,Trekking Poles,1,40.5,40.5,0.52,GBP,completed,,06/13/2026
ORD-102994,29-03-2026,customer0560@example.com,GB,direct,FR-2210,Trail Softshell,-1,149,-149,520,GBP,completed,,27-05-2026
ORD-102754,17-04-2026,customer1194@example.com,UK,email,FR-8890,Summit Down Gilet,1,12.5,12.5,380,GBP,completed,,29-03-2026
ORD-100446,01-09-2026,customer1348@example.com,GB,organic,FR-2210,Trail Softshell,2,95,190,520,GBP,completed,,17-04-2026
ORD-100665,09-04-2026,customer0489@example.com,gb,paid_search,FR-1120,Fell Runner Cap,3,40.5,121.5,85,GBP,completed,,09-01-2026
ORD-102930,19-03-2026,customer0407@example.com,Ireland,social,FR-4471,Alpine Jacket,3,116.1,296.06,640,GBP,completed,,04-09-2026
ORD-102458,17-02-2026,customer1370@example.com,Ireland,email,FR-7781,Storm Overtrousers,1,134.1,134.1,410,GBP,refunded,,19-03-2026
ORD-102273,16-01-2026,customer0458@example.com,uk ,direct,FR-3345,CafÃ© Latte Mug,3,24,72,340,GBP,refunded,,17-02-2026
ORD-102358,03-01-2026,customer0230@example.com,UK,email,FR-7781,Storm Overtrousers,1,149,149,410,GBP,completed,,16-01-2026
ORD-101307,22-01-2026,customer0681@example.com,Ireland,paid_search,FR-7781,Storm Overtrousers,3,11.25,33.75,410,GBP,completed,,01-03-2026
ORD-102361,03-10-2026,customer1248@example.com,United Kingdom,email,FR-2210,Trail Softshell,2,GBP12.50,25,520,GBP,completed,,22-01-2026
ORD-102715,24-02-2026,customer0701@example.com,uk ,paid_search,FR-8890,Summit Down Gilet,3,24,72,380,GBP,completed,,10-03-2026
ORD-100184,19-02-2026,customer0590@example.com,Ireland,organic,FR-7781,Storm Overtrousers,2,95,190,410,GBP,refunded,,24-02-2026
ORD-102000,17-06-2026,customer0696@example.com,France,direct,FR-9902,Trekking Poles,2,GBP85.50,171,0.52,GBP,completed,,19-02-2026
ORD-100215,19-06-2026,customer0684@example.com,United Kingdom,email,FR-9902,Trekking Poles,3,21.6,64.8,0.52,GBP,completed,,17-06-2026
ORD-100721,02-01-2026,customer1000@example.com,Germany,paid_search,FR-3345,CafÃ© Latte Mug,1,89,89,340,GBP,completed,,19-06-2026
ORD-101556,06-12-2026,customer1027@example.com, UK,paid_search,FR-4471,Alpine Jacket,1,95,95,0.64,EUR,completed,,01-02-2026
ORD-101591,17-02-2026,customer1395@example.com,France,organic,FR-1120,Fell Runner Cap,1,95,95,85,GBP,completed,,12-06-2026
ORD-101922,28-06-2026,customer0944@example.com,ireland,organic,FR-4471,Alpine Jacket,2,95,190,0.64,GBP,completed,,17-02-2026
ORD-102756,29-01-2026,customer0398@example.com, UK,organic,FR-8890,Summit Down Gilet,1,149,149,380,GBP,completed,,28-06-2026
ORD-100328,29-01-2026,customer0398@example.com,ireland,email,FR-2210,Trail Softshell,2,116.1,232.2,520,GBP,completed,,29-01-2026
ORD-101819,22-01-2026,customer0015@example.com,ireland,direct,FR-3345,CafÃ© Latte Mug,1,12.5,10.62,340,EUR,completed,,29-01-2026
ORD-100723,05-10-2026,customer0002@example.com,UK,social,FR-1120,Fell Runner Cap,3,116.1,348.3,0.085,GBP,completed,,22-01-2026
ORD-102359,12-04-2026,customer0157@example.com,ireland,direct,FR-5567,Merino Base Layer,3,£89.00,267,190,GBP,completed,,10-05-2026
ORD-100371,22-05-2026,customer0079@example.com,uk ,social,FR-9902,Trekking Poles,3,£12.50,37.5,0.52,GBP,completed,,04-12-2026
ORD-102927,15-05-2026,customer0897@example.com,Ireland,direct,FR-9902,Trekking Poles,-3,£116.10,-348.3,0.52,EUR,completed,,22-05-2026
ORD-100613,13-03-2026,customer1077@example.com,gb,organic,FR-9902,Trekking Poles,1,129,129,520,GBP,completed,,15-05-2026
ORD-101490,17-04-2026,customer0490@example.com,United Kingdom,social,FR-9902,Trekking Poles,2,12.5,25,520,GBP,completed,,03/13/2026
ORD-102570,26-03-2026,customer1058@example.com, UK,paid_search,FR-9902,Trekking Poles,1,95,95,520,GBP,completed,,17-04-2026
ORD-101957,30-04-2026,customer0653@example.com,France,email,FR-8890,Summit Down Gilet,1,12.5,10,0.38,GBP,completed,,26-03-2026
ORD-102808,29-01-2026,customer0357@example.com,uk ,paid_search,FR-4471,Alpine Jacket,1,89,89,640,GBP,completed,,30-04-2026
ORD-100828,27-05-2026,customer1354@example.com,Germany,social,FR-2210,Trail Softshell,1,149,149,0.52,EUR,completed,,29-01-2026
ORD-102775,16-05-2026,customer0267@example.com,Germany,direct,FR-9902,Trekking Poles,2,21.6,43.2,0.52,GBP,completed,,27-05-2026
ORD-101071,23-04-2026,customer1113@example.com,ireland,social,FR-4471,Alpine Jacket,3,89,267,0.64,GBP,refunded,,16-05-2026
ORD-100845,24-03-2026,customer0907@example.com,France,organic,FR-4471,Alpine Jacket,1,45,45,640,GBP,completed,,23-04-2026
ORD-101823,18-01-2026,customer0778@example.com, UK,direct,FR-5567,Merino Base Layer,2,95,190,190,GBP,refunded,,24-03-2026
ORD-100010,20-04-2026,customer0799@example.com,UK,social,FR-3345,CafÃ© Latte Mug,1,79,79,0.34,GBP,refunded,,18-01-2026
ORD-100960,06-08-2026,customer1200@example.com,United Kingdom,organic,FR-8890,Summit Down Gilet,2,45,90,0.38,EUR,refunded,,20-04-2026
ORD-100083,23-02-2026,customer1153@example.com,uk ,paid_search,FR-3345,CafÃ© Latte Mug,1,71.1,63.99,340,EUR,completed,,08-06-2026
ORD-100477,31-03-2026,customer0030@example.com,GB,direct,FR-8890,Summit Down Gilet,1,85.5,85.5,380,GBP,refunded,,23-02-2026
ORD-101549,20-02-2026,customer0078@example.com,United Kingdom,social,FR-5567,Merino Base Layer,1,12.5,12.5,190,GBP,refunded,,31-03-2026
ORD-101866,25-06-2026,customer0342@example.com, UK,paid_search,FR-5567,Merino Base Layer,1,129,129,0.19,GBP,refunded,,20-02-2026
ORD-101996,06-02-2026,customer0582@example.com,uk ,direct,FR-9902,Trekking Poles,1,116.1,116.1,0.52,GBP,refunded,,25-06-2026
ORD-101551,20-02-2026,customer0235@example.com,ireland,direct,FR-7781,Storm Overtrousers,2,11.25,22.5,410,GBP,refunded,,02-06-2026
ORD-102575,05-01-2026,customer0432@example.com,GB,organic,FR-1120,Fell Runner Cap,2,79,158,0.085,GBP,completed,,20-02-2026
ORD-101688,02-07-2026,customer0425@example.com,France,direct,FR-4471,Alpine Jacket,1,129,103.2,640,GBP,completed,,01-05-2026
ORD-102286,19-03-2026,customer0606@example.com,Germany,paid_search,FR-3345,CafÃ© Latte Mug,3,129,387,340,GBP,completed,,07-02-2026
ORD-102767,21-01-2026,customer0677@example.com,ireland,organic,FR-9902,Trekking Poles,1,85.5,85.5,520,GBP,completed,,19-03-2026
ORD-102426,28-01-2026,customer0515@example.com,Ireland,email,FR-2210,Trail Softshell,2,85.5,171,520,GBP,completed,,21-01-2026
ORD-101509,06-02-2026,customer0190@example.com,uk ,paid_search,FR-5567,Merino Base Layer,3,12.5,37.5,0.19,EUR,completed,,28-01-2026
ORD-102166,05-09-2026,customer0275@example.com,uk ,email,FR-5567,Merino Base Layer,1,149,149,0.19,GBP,completed,,02-06-2026
ORD-101545,25-03-2026,customer0547@example.com,gb,email,FR-1120,Fell Runner Cap,1,79,79,85,EUR,refunded,,09-05-2026
ORD-101839,03-07-2026,customer0220@example.com,GB,organic,FR-1120,Fell Runner Cap,1,89,89,85,GBP,refunded,,25-03-2026
ORD-101428,18-01-2026,customer0710@example.com,Ireland,email,FR-2210,Trail Softshell,2,149,298,520,GBP,refunded,,07-03-2026
ORD-100323,18-03-2026,customer0676@example.com,uk ,organic,FR-9902,Trekking Poles,1,89,89,520,EUR,completed,,18-01-2026
ORD-100731,06-07-2026,customer0477@example.com,gb,organic,FR-2210,Trail Softshell,3,71.1,213.3,0.52,EUR,completed,,18-03-2026
ORD-102948,22-05-2026,customer0524@example.com,UK,email,FR-3345,CafÃ© Latte Mug,2,149,238.4,0.34,GBP,completed,,07-06-2026
ORD-102914,23-04-2026,customer0367@example.com,United Kingdom,social,FR-9902,Trekking Poles,1,45,45,0.52,GBP,completed,,22-05-2026
ORD-101622,23-02-2026,customer1150@example.com,UK,email,FR-3345,CafÃ© Latte Mug,3,45,135,340,GBP,refunded,,04/23/2026
ORD-100944,23-03-2026,customer0851@example.com, UK,organic,FR-2210,Trail Softshell,2,89,178,520,GBP,completed,,23-02-2026
ORD-100481,21-05-2026,customer0666@example.com,Ireland,email,FR-3345,CafÃ© Latte Mug,1,45,45,0.34,GBP,completed,,23-03-2026
ORD-102563,04-03-2026,customer0425@example.com,Germany,direct,FR-2210,Trail Softshell,3,71.1,213.3,520,GBP,completed,,21-05-2026
ORD-102364,22-01-2026,customer0636@example.com,uk ,direct,FR-4471,Alpine Jacket,1,79,79,640,EUR,completed,,03-04-2026
ORD-100168,03-04-2026,customer1109@example.com,Ireland,organic,FR-8890,Summit Down Gilet,1,21.6,21.6,380,GBP,refunded,,22-01-2026
ORD-100931,18-02-2026,customer0875@example.com,ireland,email,FR-8890,Summit Down Gilet,1,11.25,11.25,380,GBP,completed,,04-03-2026
ORD-101184,26-04-2026,customer0754@example.com,GB,direct,FR-2210,Trail Softshell,3,129,387,0.52,GBP,completed,,18-02-2026
ORD-101289,27-02-2026,customer0056@example.com,Ireland,organic,FR-9902,Trekking Poles,1,149,149,520,EUR,completed,,26-04-2026
ORD-101267,04-04-2026,customer0913@example.com,ireland,email,FR-3345,CafÃ© Latte Mug,1,12.5,12.5,340,GBP,completed,,27-02-2026
ORD-101632,03-02-2026,customer0934@example.com,United Kingdom,direct,FR-1120,Fell Runner Cap,3,134.1,402.3,85,GBP,completed,,04-04-2026
ORD-101593,31-01-2026,customer1036@example.com,Germany,email,FR-9902,Trekking Poles,3,79,237,520,GBP,completed,,02-03-2026
ORD-100149,03-04-2026,customer0976@example.com, UK,direct,FR-9902,Trekking Poles,1,79,79,520,GBP,completed,,31-01-2026
ORD-102456,25-03-2026,customer0312@example.com, UK,social,FR-8890,Summit Down Gilet,3,24,72,380,GBP,refunded,,04-03-2026
